34905 BO U.COMMUNE;;
34906 MT U.COMMUNE;;
34907 MT U.COMMUNE;;
34908 HC U.COMMUNE;;
34909 HC U.COMMUNE;;
34910 HC U.COMMUNE;;
34911 HC U.COMMUNE;;
34912 HC U.COMMUNE;;
34913 HC U.COMMUNE;;
34914 HJ U.COMMUNE;;
34915 HC U.COMMUNE;;
34918 CA U.COMMUNE CR;;
34919  U.COMMUNE CR;;
34920 CS U.COMMUNE;;
34921 CS U.COMMUNE;;
34925 CS U.COMMUNE;;
34930 HC U.COMMUNE;;
34931 HC U.COMMUNE;;
34951 HC U.COMMUNE;;
34952 HS U.COMMUNE;;
34956 HC U.COMMUNE;;
34957 CS U.COMMUNE;;
34969 RX U.COMMUNE CR;;
34970 BM U.COMMUNE;;
34971 BM U.COMMUNE;;
34972 BM U.COMMUNE;;
34973 BM U.COMMUNE;;
34974 BM U.COMMUNE;;
34975 BM U.COMMUNE;;
34976 BM U.COMMUNE;;
35140 HC HOSPITALISATION MEDECINE POLYVALENTE;;
35201 CS ST QUENTIN FALLAVIER;;
35249  UHSI SSR;;
35258 CS CORBAS;;
35259 CS SAINT EXUPERY;;
35262 CS MEYZIEU;;
35444 MT PHARMACIE PRISON ST QUENTIN;;
35445 MT PHARMACIE PRISON DE LYON;;
35765 CS CEGIDD ST QUENTIN FALLAVIER;;
35766 CS CEGIDD CORBAS;;
36001 RM UF CHARGES RATTACHEES CHLS;;
36005 POST REA TEMPS;;
36006 PNEUMOLOGIE TEMPORAIRE;;
36007 POST REA TEMP;;
36017 CS PRELEVEMENT;;
36021 CS CS PRELEV PCR PUBLIC COVID;;
36022 UHCD 2;;
36026 HC PNEUMO S;;
36027 REA EST;;
36028 HC REA CENTRE RDC BAT 3A;;
36029 REA CASSIOPEE;;
36030 BM CENTRE DE PRELEVEMENT POP COVID;;
36033 VACCINATIONS;;
36040 PLATINESS;;
36100 HC UROLOGIE 3C;;
36101 HC UNITE 13 D;;
36103 HC REA NORD;;
36105 HC MB 1;;
36106 HC NEPHROLOGIE;;
36108 HC PNEUMO B;;
36109 HC PNEUMO C;;
36110 HC USC UNITE SURV MED ET CHIR CONTINUE;;
36111 HC UNITE SAINTE MARIE;;
36113 HC MEDECINE INTERNE A;;
36114 HC MEDECINE INTERNE B;;
36115 HC 41 HGE;;
36116 HS SERVE 2;;
36117 HC GYNECOLOGIE G1;;
36118 HC MB 2;;
36119 HC UNITE 11 D PR CAILLOT;;
36121 SA DIALYSES ADULTES RDC;;
36122 HC UNITE 11 V;;
36123 HC U23 CHIRURGIE D URGENCE;;
36124 HJ HEMATOLOGIE LYMPHOIDE;;
36126 HJ IVG;;
36128 HJ HOSP DE JOUR NEPHROLOGIE;;
36130 HC 43 ORTHOPEDIE;;
36131 HC SECTEUR 33;;
36132 HC SECTEUR 31;;
36134 HC 43 ORL;;
36135 HC 43 MAXILLO FACIALE;;
36138 HJ BIOTHERAPIE MICI;;
36139 HS HOSP SEMAINE CURIETHERAPIE;;
36140 HC REA SUD;;
36142 HC REA NORD 2;;
36149 HC ZONE SURVEILLANCE DE COURTE DUREE;;
36151 HS UNITE SAINTE CLOTILDE;;
36155 HC UNITE MEDICALE DE COURTE DUREE;;
36158 HC SUITE DE NAISSANCES;;
36159 HC PATHOLOGIE GROSSESSE;;
36160 HJ HJ SOMMEIL ET NEUROLOGIE;;
36163 HC OPH HOSP COMPLETE;;
36165 CA ACHA SERVE;;
36166 HC UNITE 23 CHIR GLE;;
36168 HC MEDECINE ONCOLOGIE;;
36169 HS HS MEDECINE ONCOLOGIE;;
36172 CA CHIR AMBU 3 A;;
36173 HC UNITE 13;;
36175 HC SOINS LOURDS URO;;
36176 HC SOINS LOURDS NEPHRO;;
36178 HC SOINS PALLIATIFS;;
36179 HS MB 3 SOINS INTENSIFS;;
36180 HC MB 1 SOINS INTENSIFS;;
36181 HC MB 2 SOINS INTENSIFS;;
36182 HS UNITE 21 CHIR GLE;;
36183 CS CONSULTATION DE NEUROLOGIE;;
36184 CS CONSULTATION SOMMEIL;;
36185 SA DIALYSES ADULTES ETAGE 5;;
36186 G1 CHIRURGIE AMBULATOIRE 3B;;
36187 HJ HEPATO GASTRO ENTEROLOGIE;;
36188 HJ PRE HABILITATION;;
36189 MT EXPLO URO DYN PELVI PERINEOLOGIQUE;;
36190 HC POST URGENCE TEBIB;;
36192 RADIO;;
36200 RM OPTIMED ESSAIS THERAPEUTIQUES;;
36201 HS 21 UNITE D'ACCUEIL;;
36205 CS ONCOLOGIE MEDICALE;;
36206 HJ BILAN ET THERAPEUTIQUE HJ;;
36207 RM SAMARUT AO HCL 06 PRIORITAIRES;;
36208 RM D03943 FABRY LABORATOIRES ANIOS;;
36209 CS PSYCHIATRIE DE LIAISON;;
36211 HS GYNECOLOGIE G2;;
36212 CA POSE DE PACS CHIMIO;;
36213 HC NEUROLOGIE;;
36214 BO SALLE CESARIENNE;;
36215 MT IMPLANTOLOGIE;;
36217 HC MBE 6;;
36220 CS STOMATOLOGIE SAUVIGNE;;
36221 RM CT D20782 SALLES CHU DE LIMOGES;;
36222 CS EDUC THERAPUE EPILEPSIE;;
36223 HS MB 3;;
36225 RM SALLES PHRC 2000;;
36226 RM CRB LABO COMMUN DE RECHERCHE;;
36227 RM CT D20743 SALLES INCA;;
36228 RM D00886 IMMUNOTECH;;
36229 RM D01034 REGION RHONE ALPES;;
36230 RM D01122 UNIVERSITE JOSEPH FOURIER;;
36231 RM D0233 UNIVERSITE JOSEPH FOURIER;;
36232 RM D02151 BROTHIER SA;;
36233 RM D02533 DESCOTES LCC LOIRE;;
36234 RM CT D03586 CARRY MIN RECHERCHE;;
36236 RM CT D20562 LEPAPE BIOMERIEUX;;
36239 RM RECHERCHE CLINIQUE PAM CHIRURGIE CHLS;;
36240 HC CSG 1 LORTET;;
36241 RM CT D20753 BERLAND APICIL PREVOYANCE;;
36242 HC CSG 2 LORTET;;
36243 HJ GERIATRIQUE;;
36244 HJ BIEN SUR SES JAMBES;;
36245 HJ VERTIGES;;
36247 RM BONNEFOY PHRC REG 2001;;
36249 RM GILLY PHRC REG 2001;;
36250 RM CENTRE D INVESTIGATION CLINIQUE;;
36251 RM BERGER AO HCL 2002;;
36252 HC UNITE 21 CHIR ENDOC;;
36253 HC MB 1 HOSPIT HEMATO IMPREVUE;;
36254 CONSULTATIONS DE CHIRURGIE ENDOCRINIENNE;;
36256 RM D03438 BERARD AFM;;
36257 RM D03421 BONNEFOY;;
36258 RM D03397 DURIEU;;
36261 RM LH ART CHLS AVENTIS;;
36262 RM BOBIN PHRC NAT 2002;;
36263 RM POUTEIL NOBLE PHRC NAT 2002;;
36264 RM SALLES PHRC NAT 2002;;
36265 RM LION FRANCOIS PHRC REG 2002;;
36266 UNHIVER;;
36267 RM NICOLAS PHRC REG 2002;;
36268 CS CONSULTATION ADDICTOLOGIE;;
36269 RM D03514 LABEEUW EFG;;
36273 RM MONNERET AO HCL 2003;;
36274 RM CLAUSTRAT PHRC REG 2002;;
36275 CS CONSULTATIONS VASCULAIRE MEDICO CHIR;;
36278 CS CHIRURGIE VASCULAIRE;;
36281 HC CHIRURGIE VASCULAIRE;;
36282 RM DURIEU PHRC 2003 REGIONAL;;
36287 RM STIC 2003 BOTULOSCOPE;;
36288 PROTOCOLES CBS;;
36289 RM ROMESTAING STIC 2003;;
36290 RM LOI HURIET;;
36291 RM CONTRAT DE RECHERCHE;;
36292 RM POUTEIL NOBLE C PHRC REGIONAL 2003;;
36295 RM CT D04092 BONNEFOY UNIVERSITY OF ULM;;
36299 RM CT D20370 MAGAUD CHU DE GRENOBLE;;
36300 CS CHIR GENERALE ET DIGESTIVE;;
36301 CS HEMATOLOGIE;;
36302 CS PNEUMO;;
36303 CS RHUMATOLOGIE VIGNON;;
36304 CS MEDECINE INTERNE;;
36305 CS SAU SUITE DE SOINS;;
36306 CS MALADIES PROF MED TRAVAIL;;
36307 CS NEPHRO;;
36308 CS HEPATO;;
36309 CS DERMATOLOGIE;;
36311 CSS CEPHALIQUE;;
36312 CS DE CHIR CARDIOVASCULAIRE;;
36313 AU SAU URGENCES;;
36314 CS RADIOTHERAPIE;;
36315 CSS ANESTHESIE ORTHO;;
36318 CS UROLOGIE;;
36319 RX MEDECINE NUCLEAIRE SCINTIGRAPHIE CHLS;;
36326 HC DECHOCAGE;;
36327 CSS ANESTHESIE ORL;;
36328 MT ECHOCARDIOGRAPHIE CARDIOLOGIE;;
36329 CS PSYCHIATRIE ADULTES;;
36330 CSS ANESTHESIE CHIR GLE;;
36331 CS ORTHOPEDIE;;
36332 CS CONSULTATIONS DENTAIRES;;
36333 CS PR CAILLOT;;
36334 CS O.P.H.;;
36335 CS O.R.L.;;
36336 CS MAXILLO FACIALE;;
36337 CSS ANESTHESIE ENDO DIGESTIVE;;
36338 CS ONCO GENETIQUE;;
36339 BO BLOC ORTHOGENIE;;
36340 CS RHUMATOLOGIE LLORCA;;
36341 CSS ANESTHESIE GYNECO ONCOLOGIE;;
36342 CSS ANESTHESIE URGENCE;;
36343 CSS ANESTHESIE CURIETHERAPIE;;
36344 CS DE LA DOULEUR CHRONIQUE;;
36345 CSS ANESTHESIE UROLOGIE;;
36346 MT BEBE VISION;;
36347 CS URGENCES OBSTETRIQUE;;
36348 BM IMMUNOLOGIE IMMEDIATE;;
36349 CS OBSTETRIQUE;;
36350 BO BLOC GENERAL THORACIQUE;;
36351 CS ALLERGO ANESTHESIE;;
36352 BO BLOC GYNECO ONCO;;
36353 BO BLOC 3C;;
36354 MT INVESTIGATION UROLOGIQUE;;
36355 CS ONCO CARDIOLOGIE;;
36356 MT INVESTIGATION OPH;;
36357 BO BLOC OPH;;
36358 BO SALLE DE NAISSANCES;;
36359 BO BLOC ORL;;
36360 BO BLOC ORTHOPEDIQUE;;
36361 MT ANESTH ENDO DIGESTIVE;;
36362 MT SSPI BLOC CONVENTIONNEL;;
36363 BO BLOC URGENCES;;
36364 ACP BAT 4 O;;
36365 HC SLD MICHEL PERRET;;
36366 BO BLOC R P O;;
36368 HS HS DERMATOLOGIE VENEROLOGIE;;
36369 BO BLOC 3A 3EME;;
36370 CR MOB DIABE;;
36371 MT ORTHOPTIE;;
36372 BO BLOC OPHTALMO;;
36373 HJ ALLERGO ANESTHESIE;;
36374 CS ORTHOGENIE;;
36375 RM CT D20434 LEPAPE BIOMERIEUX;;
36376 RM CTD20403BENAHMED LIGUE NAT CONTRE CANCER;;
36377 CS URGENCES STOMATOLOGIE;;
36378 CS DOULEUR SOINS DE SUPPORTS;;
36379 CS ANESTHESIE BLOC CHIR VASCULAIRE;;
36380 MT ANESTHESIE BLOC D URGENCE;;
36381 MT U.COMMUNE;;
36382 CS ANESTHESIE OBSTETRIQUE;;
36383 CS SECURITE TRANSFUSIONNELLE;;
36384 HS SOMMEIL;;
36385 CSS ANESTHESIE IMAGERIE MED;;
36386 CSS ANESTH BLOC ACHA 3A;;
36387 CS ELSA EQ LIAISON ET SOINS EN ADDICTOLOGIE;;
36388 HC RHUMATOLOGIE SUD;;
36389 CS MEDECINE LEGALE PSYCHIATRIE VICTIMOLOGIE;;
36390 RX GIE SUD SCANNER;;
36391 CS GYNECO ONCO CHIR;;
36392 HS HS SOMMEIL ET PNEUMOLOGIE;;
36393 HJ CHIMIO ONCOLOGIE MEDICALE;;
36394 CS RHUMATOLOGIE;;
36395 CS MEDECINE SPORTIVE;;
36396 HC UHCD;;
36397 MED NUCL GCS LCU SUD;;
36398 CS CARDIOLOGIE;;
36399 HJ HJ NEURO URO;;
36400 BM MYCOBACTERIOLOGIE;;
36401 BM PATHOLOGIE GENERALE;;
36402 BM BACTERIOLOGIE;;
36403 BM PROXIMITE ET EXPLO RENALE;;
36404 BM PHARMACO TOXICOLOGIE;;
36405 EQUI MOBILE HYGIENE EHPAD;;
36407 MT ENDOSCOPIE PULMONAIRE;;
36408 HJ HJ ALLERGOLOGIE BAT 1K;;
36411 BO CENTRE D ENDOSCOPIE DIGESTIVE;;
36412 CS EDUC THERAPEUTIQUE RHUMATOLOGIE;;
36413 BM HEMATOLOGIE CELLULAIRE;;
36414 MT HYGIENE ET EPIDEMIOLOGIE SUD;;
36415 MT AUDIOLOGIE EXPLO OROFACIALES;;
36416 BM CYTOPATHOLOGIE;;
36417 BM IMMUNOCHIMIE;;
36418 BM NUTRITION ENDOCRINO METABOLISME;;
36419 BM HEMOSTASE;;
36420 MT LABO.DE PROTHESE;;
36421 BM AUTOIMMUNITE;;
36422 RX RADIOTHERAPIE PHYSIQUE;;
36423 BM HEMATOPATHOLOGIE;;
36424 RX GIE SUD IRM;;
36425 MT RADIO PHARMACIE;;
36426 RM CRB BIOTHEQUE SEPSIS;;
36427 MT PREPARATION CENTRALISEE DES CYTOTOXIQUES;;
36428 RX CENTRE TEP CHLS;;
36429 MT OSTEODENSITO;;
36430 HJ ACHA UROLOGIE 3C;;
36431 MT EXPLO ALLERGIE MEDICAMENTS;;
36432 MT CRCM MUCOVISCIDOSE;;
36433 MT EDUCATION THERAPEUTIQUE DIABETE OBESITE;;
36434 MT EDUCATION THERAPEUTIQUE ASTHME BPCO;;
36436 BM CYTOGENETIQUE;;
36437 SO TUMOROTHEQUE CRB CHLS;;
36438 BM ALLERGIE ET IMMUNOMONITORAGE;;
36439 BM INNOVATION BIOMOL;;
36440 BM BIOLOGIE MOLECULAIRE;;
36441 BM ONCOLOGIE MOLECULAIRE ET TRANSFERT;;
36442 UNITE D ACCUEIL DES PRELEVEMENTS (UAP);;
36443 CS ONCO GENETIQUE;;
36444 BM RESEAU LYMPHOPATH CLONALITE;;
36445 SO CYTATHEQUE CRB CHLS;;
36446 MT PHARMACIE BMT;;
36447 MT PHARMACIE PRODUCTION;;
36448 MT PHARMACIE DISPENSATION;;
36450 BM HEMATOLOGIE MOLECULAIRE;;
36451 BM HEMATOLOGIE IMMEDIATE;;
36452 RX RADIO STOMATOLOGIE CHLS;;
36454 RX I R M CHLS;;
36455 BM MICROBIOLOGIE MOLECULAIRE;;
36456 RX RADIOTHERAPIE EXTERNE;;
36457 BM HEMOSTASE IMMEDIATE;;
36458 RX ECHOGRAPHIE DOPPLER BMT;;
36459 SO IMMUNOBIOTHEQUE CRB CHLS;;
36460 RX RADIOLOGIE CHLS;;
36462 BM RECUEIL SUPPLEMENTS FORFAITS CBS;;
36464 RX SENOLOGIE MAMMO CHLS;;
36468 RX RADIO MOBILE CHLS;;
36469 BM BACTERIOLOGIE IMMEDIATE;;
36470 MT URCC CYTOTOXIQUES GIVORS;;
36471 RX ECHOGRAPHIE DOPPLER HEMATO;;
36473 RX ECHOGRAPHIE DOPPLER SENO CHLS;;
36474 RX VASCULAIRE INTERVENTIONNEL CHLS;;
36475 RX RADIO MEDICAL;;
36476 INCA PLF GENET MOL CANCER HCL CLB;;
36477 CS URGENCES GYNECOLOGIQUES;;
36480 HJ ACHA UCU;;
36481 HC U.COMMUNE;;
36482 HC U.COMMUNE;;
36483 CS SUITES DE SOINS AUX NX NES;;
36484 CS PREPARATION A LA NAISSANCE;;
36485 RX SCANNER CHLS;;
36486 MT U.COMMUNE;;
36488 BM MALADIE RARE BIOLOGIE GENETIQUE;;
36489 RX U.COMMUNE CHLS;;
36490 HC U.COMMUNE;;
36491 HC U.COMMUNE;;
36492 HC U.COMMUNE;;
36493 HC U.COMMUNE;;
36495 HC U.COMMUNE;;
36500 HC PNEUMO A;;
36501 HS SEMAINE ALLERGOLOGIE BAT 1K;;
36504 BM CRNHRA CENTRE RECH NUTRITION HUMAINE;;
36505 HC ENDOCRINOLOGIE B;;
36509 HS ENDOCRINOLOGIE A;;
36517 HC COURT SEJOUR GERIATRIQUE;;
36527 HC SSR PERRET 1 ETAGE;;
36529 HC SOINS INTENSIFS NEONATOLOGIE;;
36534 HJ ENDOCRINOLOGIE PAV 1B;;
36538 HC NEONATALOGIE;;
36541 HC MBE 4;;
36542 HC MBE 5;;
36543 HC MBE 4 STERILE;;
36544 HC MBE 5 STERILE;;
36545 HC MBE 6 STERILE;;
36547 HJ HEMATO MYELOIDE;;
36549 CS ANTI TABAC;;
36550 MT ANESTHESIE BLOC GL ET THOR;;
36551 HC U23 URGENCE TRAUMATO OSTEO ARTICULAIRE;;
36552 MT ANESTHESIE BLOC OBSTETRIQUE;;
36553 MT ANESTHESIE BLOC URO;;
36554 CS COSILY;;
36555 HC UNITE MEDICO SOCIALE;;
36558 HS HDS C2A;;
36559 MT ANESTHESIE BLOC ORL;;
36560 MT ANESTHESIE BLOC ORTHO;;
36561 CS VASCULAIRE;;
36562 CS ONCOGENETIQUE CUTANEE;;
36564 MT CUISINE EDUCATIVE SSR;;
36565 CS DERMATOLOGIE DE CONTACT;;
36566 MT ANESTHESIE BLOC RPO CURIETHERAPIE;;
36567 MT ANESTHESIE BLOC GYNECO ONCOLOGIE;;
36568 HC DERMATOLOGIE VENEROLOGIE;;
36569 MT ANESTHESIE BLOC CEPHALIQUE;;
36570 MT ANESTHESIE BLOC OPHTALMO;;
36571 HJ HJ MEDECINE INTERNE;;
36572 HJ CRCM;;
36573 HJ BILAN THERAPEUTIQUE PNEUMO;;
36574 HJ CHIMIO PNEUMO;;
36575 HJ  RHUMATOLOGIE 1;;
36576 HJ RHUMATOLOGIE 2;;
36577 CS HEMATO 2;;
36578 CS EQUIPES MOBILES DE SOINS PALLIATIFS;;
36579 MT BAIGNOIRE THERAPEUTIQUE SSR;;
36580 MT ANESTHESIE BLOC CHIR VASCULAIRE;;
36581 MT DOPPLER DURIEU;;
36582 MT ANESTHESIE IMAGERIE;;
36583 HJ RHUMATOLOGIE;;
36584 HJ MEDECINE GERIATRIQUE;;
36585 CS EDUC THERAPUE NEPHROLOGIE;;
36586 SCD PERRET RD;;
36587 SCD PERRET 1E;;
36588 MT ESSAIS CLINIQUES;;
36589 CS MOBILES SOINS PALLIATIFS GERIATRIE;;
36590 HC U.COMMUNE;;
36591 CS ET EDEN DIALYSE ET NEPRO SUD;;
36592 CS MISSION SANTE PUBLIQUE EN CSG;;
36593 CS ET PRESTAGE TRAIT ORAUX CANCER SUJET AGE;;
36594 MT UNITE ACCES VASCULAIRE;;
36595 CS INCA EMG PROLOG ONCOGERIATRIE;;
36596 CS STOMATHERAPIE;;
36597 SSR PERRET AILE ROUGE;;
36598 CS CARDIOLOGIE;;
36599 PUMA;;
36617 RX SCANNER GHS URG;;
36618 RM EMRC 50645 MICHALLET;;
36622 HC SSR PERRET RDC;;
36623 CS EDUCATION THERAPEUTIQUE ONCORAL;;
36627 CS DOULEUR CHRON REBELLE ACTES TECH;;
36631 CS MED ESTHETIQUE OPH;;
36632 HJ HJ AMBULATOIRE EDN;;
36633 HJ CRNHRA CENTRE RECH NUTRITION HUMAINE;;
36636 HJ PROGEPHY;;
36638 HS UNITE 21 MAXILLO FACIALE;;
36641 MT URCC CH VIENNE;;
36644 BO  BLOC ACHA 3 NIV 0;;
36650 HC CHIRURGIE ROBOTIQUE;;
36662 MT REEDUCATION NUTRITIONNELLE CHLS;;
36663 GESTION DE LA RESTAURATION C.H.L.S.;;
36668 HJ DERMATOLOGIE VENEROLOGIE;;
36671 EQUIPE MOBILE SOINS INFECTIEUX;;
36684 MT DERMATOLOGIE CHIRURGICALE;;
36686 CS CALYDIAL;;
36694 HJ UNITE ACCES VASCULAIRE;;
36698 MT STERILISATION;;
36699 MT DISPOSITIF MEDICAUX STERILES;;
36700 CS ENDOCRINOLOGIE;;
36701 CS CPEF DU GH SUD;;
36702 CS DE GERIATRIE;;
36703 CS NEONATALOGIE;;
36704 RX CONSULT INTERV IMA CHLS;;
36705 CS EQUIPES MOBILES DE GERIATRIE;;
36706 CS CAPTEUR GLYCEMIE EDUCATION;;
36707 CS SANTE AU TRAVAIL CHLS;;
36708 CS PNEUMO PACHECO;;
36710 RM RECHERCHE CLINIQUE GH SUD;;
36712 CS C2A;;
36713 CS MEMOIRE;;
36714 AU GESTION MED CATASTROPHES;;
36717 CS POST REA;;
36718 MT PLATEAU DE PSYCHOMOTRICITE SSR;;
36720 RM LYRIC GH SUD WP 3;;
36721 RM LYRIC GH SUD WP 5;;
36722 RM CRC CANCER GH SUD;;
36724 HC CARDIOLOGIE;;
36729 HC TCA TROUBLES COMPORT ALIMENTAIRE;;
36730 CS ALLERGOLOGIE MEDICAMENTEUSE;;
36731 HC NUTRITION CLINIQUE INTENSIVE;;
36732 CS EDUC THERAP NUTRI PARENTERALE A DOMICILE;;
36733 CS UTN UNITE TRANSVERSALE DE NUTRITION;;
36734 CS PASS GH SUD;;
36735 HJ NCI;;
36736 CS DE GENETIQUE CLINIQUE;;
36737 CS CONSULTATION NCI;;
36738 CS ANTI TABAC;;
36739 CS PLAN PERINATALITE SUD;;
36740 CS MEDECINE SCOLAIRE ECOLE CLEMENCEAU;;
36741 CS EDUC THERAP DU PATIENT AGE RENUTRITION;;
36742 MT ERGOTHERAPIE CHLS;;
36746 MT ORTHOPHONIE CHLS;;
36747 MT PSYCHOMOTRICITE CHLS;;
36750 MT PLATEAU ERGOTHERAPIE SSR;;
36751 CS ANTENNE HEMATO AJA;;
36752 RM BOULETREAU PIERRE PHRC NAT 2004;;
36753 RM LEPAPE ALAIN PHRC REG 2004;;
36754 RM PERROT XAVIER PHRC NAT 2004;;
36755 RM ROMESTAING PASCALE STIC 2004;;
36756 CS PNEUMO INDIFF;;
36757 CS PNEUMO INDIFF;;
36758 RM CT D04661 FFRENCH LCC DE LA DROME;;
36760 MT PLATEAU DE KINESITHERAPIE SSR;;
36761 CS EDUC THERAP HEMATOGREFFE ;;
36762 RM CT D04586 20246 BIENVENU;;
36763 RM CT D04835 20299 SOUQUET CRCMR;;
36765 CS DERMATO ALLERGO DE CONTACT;;
36766 RM PERROT AO HCL 2005;;
36767 RM BIENVENU AO HCL 2005;;
36768 RM URCILS NICOLAS;;
36769 RM CHAYVIALLE FREYER AO HCL 05;;
36770 RM MATHEVET PATRICE PHRC NAT 04;;
36771 RM CT D04010 ORGIAZZI BIOMERIEUX;;
36772 RM CT D04223 PACHECO BIOMERIEUX;;
36773 RM CT D04322 GUEUGNIAUD AGUETTANT;;
36774 RM TRAVERSE GLEHEN AO HCL 06 JEUNE CHERCH;;
36775 RM CT D20437 DUBREUIL AFRETH;;
36776 RM CT D20499 BERARD AFM;;
36777 RM CT D20522 NICOLAS INSERM ADR05;;
36778 RM CT D20502 ANDRE LCC;;
36779 RM NICOLAS PHRC INTERREGIONAL 07;;
36780 RM DESPORTES PHRC REGIONAL 2003;;
36781 RM MORNEX F STIC 2003;;
36783 RM BRETONES AO HCL UCB 2004;;
36784 RM NANCEY AO HCL UCB 2004;;
36785 RM CT D04149 DESPORTES INSERM;;
36786 RM CT D03983 GORMAND INSERM;;
36787 RM CT D03806 NICOLAS PAREXEL;;
36788 RM CT D04413 NICOLAS INSERM;;
36789 SALLE UROLOGIE INTERVENTIONNELLE;;
36791 RM CT D20313 BERGER GENETENTECH;;
36792 RM CT D04465 NICOLAS AVENTIS;;
36793 CS CONSULTATIONS GYNECO FERTILITE;;
36794 RM CT D04225 OU 20172 ANDRE ENS;;
36796 RM CT D04221 FFRENCH CHU ANGERS;;
36797 CS NUTRITION PARENTERALE;;
36798 RM CT D02151 BONNEFOY BROTHIER;;
36799 RM CTD20357 DURIEU VAINCRE LA MUCOVISCIDOSE;;
36801 RM BIENVENU AO STIC HCC 07;;
36804 MT EXPLORATION EEG;;
36805 MT EFR;;
36806 RM CHOMARAT AO STIC HCC 2007;;
36807 RM DEVONEC AO STIC HCC 2007;;
36808 RM LIFANTE AO QUALITE 2007;;
36809 MT PHARMACOBIOLOGIE;;
36810 MT EXPLORATION EMG;;
36811 RM BRETON AO STIC CANCER 07;;
36812 RM CT D20530 FFRENCH LCC RHONE;;
36813 RM CT D20565 CHAPET INCA;;
36814 RM D20616 CENGEPS CHLS;;
36815 RM CT D20533 SCOAZEC INCA INVESTIGATEUR ASS;;
36816 RM CT D20651 ROMESTAING GEMS;;
36817 RM F MORNEX P MERLE PHRC NAT 07;;
36818 RM COIFFIER PHRC NAT 08;;
36819 RM PACHECO PHRC NAT 08;;
36820 RM BERARD PHRC INTERREGIONAL 08;;
36821 RM DURIEU PHRC INTERRRGIONAL 08;;
36822 RM BLOC ROBOT DIGESTIF;;
36823 CS CPDPN PLANIFICATION DIAG PRENATAL SUD;;
36825 UTEP UNITE TRANSV EDUCATION THERAPEUTIQUE;;
36826 HJ PNEUMO;;
36828 CS MIG FILIERE MUCOVISCIDOSE;;
36830 BO BLOC 3A 2EME;;
36831 BO BLOC 3B 3EME;;
36832 BO BLOC 3A 5EME;;
36833 CTR EXPERT AUDITION ENFANT;;
36834 HC UROLOGIE G1;;
36836 CS MEDECINE STATUTAIRE;;
36837 HC HC 41 ORL;;
36838 HC HC 33 MAXILLO FACIALE;;
36840 CS CONSULT GERIATRIE;;
36843 RX RADIO MOBILE BLOC CHLS;;
36844 NGS ONCOLOGIE AO INCA;;
36845 CENTRE DE PRELEVEMENT CH LYON SUD;;
36846 RX RADIOLOGIE CORBAS;;
36847 RX RADIOLOGIE ST QUENTIN FALLAVIER;;
36848 BO BLOC ROBOT ST LUC ST JOSEPH;;
36849 CTRE REF RENAPE PERITOINE;;
36850 BO BLOC DE CHIRURGIE DE ROBOTIQUE;;
36851 CS EDUCATION THERAPEUTIQUE ALLERGOLOGIE;;
36852 HC COURT SEJOUR GERIATRIE MICHEL PERRET;;
36853 RM CRB ALLERGOBIOTHEQUE;;
36855 RM PAM CHIRURGIE GH SUD;;
36856 RM PAM MEDECINE GH SUD;;
36858 CTRE REF MAL RARES TROPHOBLASTIQUES;;
36859 HJ CHIMIO ONCOLOGIE DIGESTIVE;;
36867 MT URCC HAD;;
36868 HC U.COMMUNE;;
36869 RM PAM URGENCES GH SUD;;
36870 RM BONNEFOY PHRC NAT 05;;
36871 RM DEVOUASSOUX PHRC REG 05;;
36872 RM MAGAUD STIC 05 CHAMP CANCER;;
36873 RM SAURIN STIC 05 CHAMP CANCER;;
36874 RM MOYEN STIC 05 HORS CHAMP CANCER;;
36875 RM SAURIN STIC 05 HORS CHAMP CANCER;;
36876 RM CTD 20363 MINISTERE ECO FINANC INDUSTRIE;;
36877 RM AO SAURIN PLAN CANCER INCA;;
36878 RM STIC 2005 BRAYE FABIENNE;;
36879 RM FREYER PHRC NAT 06;;
36880 RM RUFFION PHRC NAT 06;;
36881 BM FOETOPATHOLOGIE;;
36882 BO BLOC CHIRURGIE VASCULAIRE;;
36883 MT VENTE AU PUBLIC;;
36884 MT STOCK VENTE AU PUBLIC;;
36885 RM CTD20503 SALLES IRCS;;
36887 RM CT D20529 ANDRE CHU DIJON;;
36888 RM CT D20538 ROY CHU DIJON;;
36890 RM SALLES AO CTRS SYNERGIE LYON CANCER 07;;
36891 RM MAGAUD STIC CHAMP CANCER 2006;;
36892 RM ROMESTAING MORNEX CHAPET STIC CANCER 06;;
36893 RM COLLIN CHAVAGNAC AO HCL 07 JEUNE CHERCH;;
36894 RM LAVILLE AO HCL 05;;
36895 RM AO D50352 VALETTE CALENDER PHRC REJ 04;;
36896 RM AO D50636 COIFFIER GELA RC EPRD 2008;;
36897 RM AO D50451 NICOLINO MARC PHRC REG 06;;
36900 CS MULTIDISC MED CHIR AUT SPEC UC;;
36901 HJ U.COMMUNE;;
36902 HC U.COMMUNE;;
36903 HC U.COMMUNE;;
36904 HC U.COMMUNE;;
36907 HC UC SLD PERRET BUDGET H;;
36908 HC U.COMMUNE;;
36909 HS U.COMMUNE;;
36911 HC U.COMMUNE;;
36914 HC U.COMMUNE;;
36915 HC U.COMMUNE CR;;
36916 HJ U.COMMUNE;;
36917 HC U.COMMUNE;;
36920 MT U.COMMUNE;;
36921 HC U.COMMUNE;;
36922 HC U.COMMUNE;;
